98|On Ando's inequalities for convex and concave functions|For positive semidefinite matrices $A$ and $B$, Ando and Zhan proved the inequalities $||| f(A)+f(B) ||| \ge ||| f(A+B) |||$ and $||| g(A)+g(B) ||| \le ||| g(A+B) |||$, for any unitarily invariant norm, and for any non-negative operator monotone $f$ on $[0,\infty)$ with inverse function $g$. These inequalities have very recently been generalised to non-negative concave functions $f$ and non-negative convex functions $g$, by Bourin and Uchiyama, and Kosem, respectively.   In this paper we consider the related question whether the inequalities $||| f(A)-f(B) ||| \le ||| f(|A-B|) |||$, and $||| g(A)-g(B) ||| \ge ||| g(|A-B|) |||$, obtained by Ando, for operator monotone $f$ with inverse $g$, also have a similar generalisation to non-negative concave $f$ and convex $g$. We answer exactly this question, in the negative for general matrices, and affirmatively in the special case when $A\ge ||B||$.   In the course of this work, we introduce the novel notion of $Y$-dominated majorisation between the spectra of two Hermitian matrices, where $Y$ is itself a Hermitian matrix, and prove a certain property of this relation that allows to strengthen the results of Bourin-Uchiyama and Kosem, mentioned above.|math.FA|https://arxiv.org/pdf/0704.0099.pdf
99|Topology Change of Black Holes|The topological structure of the event horizon has been investigated in terms of the Morse theory. The elementary process of topological evolution can be understood as a handle attachment. It has been found that there are certain constraints on the nature of black hole topological evolution: (i) There are n kinds of handle attachments in (n+1)-dimensional black hole space-times. (ii) Handles are further classified as either of black or white type, and only black handles appear in real black hole space-times. (iii) The spatial section of an exterior of the black hole region is always connected. As a corollary, it is shown that the formation of a black hole with an S**(n-2) x S**1 horizon from that with an S**(n-1) horizon must be non-axisymmetric in asymptotically flat space-times.|gr-qc|https://arxiv.org/pdf/0704.0100.pdf
100|The birth of string theory|In this contribution we go through the developments that in the years 1968 to 1974 led from the Veneziano model to the bosonic string.|hep-th|https://arxiv.org/pdf/0704.0101.pdf
101|Duality and Tameness|We prove a duality theorem for certain graded algebras and show by various examples different kinds of failure of tameness of local cohomology.|math.AC math.AG|https://arxiv.org/pdf/0704.0102.pdf
102|Generalized regularly discontinuous solutions of the Einstein equations|The physical consistency of the match of piecewise-$C^0$ metrics is discussed. The mathematical theory of gravitational discontinuity hypersurfaces is generalized to cover the match of regularly discontinuous metrics. The mean-value differential geometry framework on a hypersurface is introduced, and corresponding compatibility conditions are deduced. Examples of generalized boundary layers, gravitational shock waves and thin shells are studied.|gr-qc|https://arxiv.org/pdf/0704.0103.pdf
103|A geometric realization of sl(6,C)|Given an orientable weakly self-dual manifold X of rank two, we build a geometric realization of the Lie algebra sl(6,C) as a naturally defined algebra L of endomorphisms of the space of differential forms of X. We provide an explicit description of Serre generators in terms of natural generators of L. This construction gives a bundle on X which is related to the search for a natural Gauge theory on X. We consider this paper as a first step in the study of a rich and interesting algebraic structure.|math.DG math.RT|https://arxiv.org/pdf/0704.0104.pdf
104|Rigid subsets of symplectic manifolds|We show that there is an hierarchy of intersection rigidity properties of sets in a closed symplectic manifold: some sets cannot be displaced by symplectomorphisms from more sets than the others. We also find new examples of rigidity of intersections involving, in particular, specific fibers of moment maps of Hamiltonian torus actions, monotone Lagrangian submanifolds (following the works of P.Albers and P.Biran-O.Cornea), as well as certain, possibly singular, sets defined in terms of Poisson-commutative subalgebras of smooth functions. In addition, we get some geometric obstructions to semi-simplicity of the quantum homology of symplectic manifolds. The proofs are based on the Floer-theoretical machinery of partial symplectic quasi-states.|math.SG|https://arxiv.org/pdf/0704.0105.pdf
105|Multiple Parton Scattering in Nuclei: Quark-quark Scattering|Modifications to quark and antiquark fragmentation functions due to quark-quark (antiquark) double scattering in nuclear medium are studied systematically up to order \cal{O}(\alpha_{s}^2)$ in deeply inelastic scattering (DIS) off nuclear targets. At the order $\cal{O}(\alpha_s^2)$, twist-four contributions from quark-quark (antiquark) rescattering also exhibit the Landau-Pomeranchuck-Midgal (LPM) interference feature similar to gluon bremsstrahlung induced by multiple parton scattering. Compared to quark-gluon scattering, the modification, which is dominated by $t$-channel quark-quark (antiquark) scattering, is only smaller by a factor of $C_F/C_A=4/9$ times the ratio of quark and gluon distributions in the medium. Such a modification is not negligible for realistic kinematics and finite medium size. The modifications to quark (antiquark) fragmentation functions from quark-antiquark annihilation processes are shown to be determined by the antiquark (quark) distribution density in the medium. The asymmetry in quark and antiquark distributions in nuclei will lead to different modifications of quark and antiquark fragmentation functions inside a nucleus, which qualitatively explains the experimentally observed flavor dependence of the leading hadron suppression in semi-inclusive DIS off nuclear targets. The quark-antiquark annihilation processes also mix quark and gluon fragmentation functions in the large fractional momentum region, leading to a flavor dependence of jet quenching in heavy-ion collisions.|hep-ph nucl-th|https://arxiv.org/pdf/0704.0106.pdf
106|Experimental modeling of physical laws|A physical law is represented by the probability distribution of a measured variable. The probability density is described by measured data using an estimator whose kernel is the instrument scattering function. The experimental information and data redundancy are defined in terms of information entropy. The model cost function, comprised of data redundancy and estimation error, is minimized by the creation-annihilation process.|physics.data-an|https://arxiv.org/pdf/0704.0107.pdf
107|Reducing SAT to 2-SAT|Description of a polynomial time reduction of SAT to 2-SAT of polynomial size.|cs.CC|https://arxiv.org/pdf/0704.0108.pdf
108|Half-metallic silicon nanowires|From first-principles calculations, we predict that transition metal (TM) atom doped silicon nanowires have a half-metallic ground state. They are insulators for one spin-direction, but show metallic properties for the opposite spin direction. At high coverage of TM atoms, ferromagnetic silicon nanowires become metallic for both spin-directions with high magnetic moment and may have also significant spin-polarization at the Fermi level. The spin-dependent electronic properties can be engineered by changing the type of dopant TM atoms, as well as the diameter of the nanowire. Present results are not only of scientific interest, but can also initiate new research on spintronic applications of silicon nanowires.|cond-mat.mtrl-sci cond-mat.other|https://arxiv.org/pdf/0704.0109.pdf
109|On Equivariant Embedding of Hilbert C^* modules|We prove that an arbitrary (not necessarily countably generated) Hilbert $G$-$\cla$ module on a G-C^* algebra $\cla$ admits an equivariant embedding into a trivial $G-\cla$ module, provided G is a compact Lie group and its action on $\cla$ is ergodic.|math.OA|https://arxiv.org/pdf/0704.0110.pdf
110|Invariance and the twisted Chern character : a case study|We give details of the proof of the remark made in \cite{G2} that the Chern characters of the canonical generators on the K homology of the quantum group $SU_q(2)$ are not invariant under the natural $SU_q(2)$ coaction. Furthermore, the conjecture made in \cite{G2} about the nontriviality of the twisted Chern character coming from an odd equivariant spectral triple on $SU_q(2)$ is settled in the affirmative.|math.QA math.KT|https://arxiv.org/pdf/0704.0111.pdf
111|Placeholder Substructures III: A Bit-String-Driven ''Recipe Theory'' for   Infinite-Dimensional Zero-Divisor Spaces|Zero-divisors (ZDs) derived by Cayley-Dickson Process (CDP) from N-dimensional hypercomplex numbers (N a power of 2, at least 4) can represent singularities and, as N approaches infinite, fractals -- and thereby,scale-free networks. Any integer greater than 8 and not a power of 2 generates a meta-fractal or "Sky" when it is interpreted as the "strut constant" (S) of an ensemble of octahedral vertex figures called "Box-Kites" (the fundamental building blocks of ZDs). Remarkably simple bit-manipulation rules or "recipes" provide tools for transforming one fractal genus into others within the context of Wolfram's Class 4 complexity.|math.RA|https://arxiv.org/pdf/0704.0112.pdf
112|Langmuir blodgett assembly of densely aligned single walled carbon   nanotubes from bulk materials|Single walled carbon nanotubes exhibit advanced electrical and surface properties useful for high performance nanoelectronics. Important to future manufacturing of nanotube circuits is large scale assembly of SWNTs into aligned forms. Despite progress in assembly and oriented synthesis, pristine SWNTs in aligned and close-packed form remain elusive and needed for high current, speed and density devices through collective operations of parallel SWNTs. Here, we develop a Langmuir Blodgett method achieving monolayers of aligned SWNTs with dense packing, central to which is a non covalent polymer functionalization by PmPV imparting high solubility and stability of SWNTs in an organic solvent DCE. Pressure cycling or annealing during LB film compression reduces hysteresis and facilitates high degree alignment and packing of SWNTs characterized by microscopy and polarized Raman spectroscopy. The monolayer SWNTs are readily patterned for device integration by microfabrication, enabling the highest currents 3mA through the narrowest regions packed with aligned SWNTs thus far.|cond-mat.mtrl-sci|https://arxiv.org/pdf/0704.0113.pdf
113|Quantum Phase Transition in the Four-Spin Exchange Antiferromagnet|We study the S=1/2 Heisenberg antiferromagnet on a square lattice with nearest-neighbor and plaquette four-spin exchanges (introduced by A.W. Sandvik, Phys. Rev. Lett. {\bf 98}, 227202 (2007).)   This model undergoes a quantum phase transition from a spontaneously dimerized phase to N\'eel order at a critical coupling. We show that as the critical point is approached from the dimerized side, the system exhibits strong fluctuations in the dimer background, reflected in the presence of a low-energy singlet mode, with a simultaneous rise in the triplet quasiparticle density. We find that both singlet and triplet modes of high density condense at the transition, signaling restoration of lattice symmetry. In our approach, which goes beyond mean-field theory in terms of the triplet excitations, the transition appears sharp; however since our method breaks down near the critical point, we argue that we cannot make a definite conclusion regarding the order of the transition.|cond-mat.str-el|https://arxiv.org/pdf/0704.0114.pdf
114|Smooth maps with singularities of bounded K-codimensions|We will prove the relative homotopy principle for smooth maps with singularities of a given {\cal K}-invariant class with a mild condition. We next study a filtration of the group of homotopy self-equivalences of a given manifold P by considering singularities of non-negative {\cal K}-codimensions.|math.GT|https://arxiv.org/pdf/0704.0115.pdf
115|Stringy Jacobi fields in Morse theory|We consider the variation of the surface spanned by closed strings in a spacetime manifold. Using the Nambu-Goto string action, we induce the geodesic surface equation, the geodesic surface deviation equation which yields a Jacobi field, and we define the index form of a geodesic surface as in the case of point particles to discuss conjugate strings on the geodesic surface.|math-ph hep-th math.MP|https://arxiv.org/pdf/0704.0116.pdf
116|Lower ground state due to counter-rotating wave interaction in trapped   ion system|We consider a single ion confined in a trap under radiation of two traveling waves of lasers. In the strong-excitation regime and without the restriction of Lamb-Dicke limit, the Hamiltonian of the system is similar to a driving Jaynes-Cummings model without rotating wave approximation (RWA). The approach we developed enables us to present a complete eigensolutions, which makes it available to compare with the solutions under the RWA. We find that, the ground state in our non-RWA solution is energically lower than the counterpart under the RWA. If we have the ion in the ground state, it is equivalent to a spin dependent force on the trapped ion. Discussion is made for the difference between the solutions with and without the RWA, and for the relevant experimental test, as well as for the possible application in quantum information processing.|quant-ph|https://arxiv.org/pdf/0704.0117.pdf
117|Strained single-crystal Al2O3 grown layer-by-layer on Nb (110) thin   films|We report on the layer-by-layer growth of single-crystal Al2O3 thin-films on Nb (110). Single-crystal Nb films are first prepared on A-plane sapphire, followed by the evaporation of Al in an O2 background. The first stages of Al2O3 growth are layer-by-layer with hexagonal symmetry. Electron and x-ray diffraction measurements indicate the Al2O3 initially grows clamped to the Nb lattice with a tensile strain near 10%. This strain relaxes with further deposition, and beyond about 5 nm we observe the onset of island growth. Despite the asymmetric misfit between the Al2O3 film and the Nb under-layer, the observed strain is surprisingly isotropic.|cond-mat.supr-con cond-mat.mtrl-sci|https://arxiv.org/pdf/0704.0118.pdf
118|Quasi-quartet crystal electric field ground state in a tetragonal   CeAg$_2$Ge$_2$ single crystal|We have successfully grown the single crystals of CeAg$_2$Ge$_2$, for the first time, by flux method and studied the anisotropic physical properties by measuring the electrical resistivity, magnetic susceptibility and specific heat. We found that CeAg$_2$Ge$_2$ undergoes an antiferromagnetic transition at $T_{\rm N}$ = 4.6 K. The electrical resistivity and susceptibility data reveal strong anisotropic magnetic properties. The magnetization measured at $T$ = 2 K exhibited two metamagnetic transitions at $H_{\rm m1}$ = 31 kOe and $H_{\rm m2}$ = 44.7 kOe, for $H \parallel$ [100] with a saturation magnetization of 1.6 $\mu_{\rm B}$/Ce. The crystalline electric field (CEF) analysis of the inverse susceptibility data reveals that the ground state and the first excited states of CeAg$_2$Ge$_2$ are closely spaced indicating a quasi-quartet ground state. The specific heat data lend further support to the presence of closely spaced energy levels.|cond-mat.str-el|https://arxiv.org/pdf/0704.0119.pdf
119|Strong Phase and $D^0-D^0bar$ mixing at BES-III|Most recently, both BaBar and Belle experiments found evidences of neutral $D$ mixing. In this paper, we discuss the constraints on the strong phase difference in $D^0 \to K\pi$ decay from the measurements of the mixing parameters, $y^\prime$, $y_{CP}$ and $x$ at the $B$ factories. The sensitivity of the measurement of the mixing parameter $y$ is estimated in BES-III experiment at $\psi(3770)$ peak. We also make an estimate on the measurements of the mixing rate $R_M$. Finally, the sensitivity of the strong phase difference at BES-III are obtained by using data near the $D\bar{D}$ threshold with CP tag technique at BES-III experiment.|hep-ex hep-ph|https://arxiv.org/pdf/0704.0120.pdf
120|Meta-Stable Brane Configuration of Product Gauge Groups|Starting from the N=1 SU(N_c) x SU(N_c') gauge theory with fundamental and bifundamental flavors, we apply the Seiberg dual to the first gauge group and obtain the N=1 dual gauge theory with dual matters including the gauge singlets. By analyzing the F-term equations of the superpotential, we describe the intersecting type IIA brane configuration for the meta-stable nonsupersymmetric vacua of this gauge theory. By introducing an orientifold 6-plane, we generalize to the case for N=1 SU(N_c) x SO(N_c') gauge theory with fundamental and bifundamental flavors. Finally, the N=1 SU(N_c) x Sp(N_c') gauge theory with matters is also described very briefly.|hep-th|https://arxiv.org/pdf/0704.0121.pdf
121|Spinor dipolar Bose-Einstein condensates; Classical spin approach|Magnetic dipole-dipole interaction dominated Bose-Einstein condensates are discussed under spinful situations. We treat the spin degrees of freedom as a classical spin vector, approaching from large spin limit to obtain an effective minimal Hamiltonian; a version extended from a non-linear sigma model. By solving the Gross-Pitaevskii equation we find several novel spin textures where the mass density and spin density are strongly coupled, depending upon trap geometries due to the long-range and anisotropic natures of the dipole-dipole interaction.|cond-mat.other|https://arxiv.org/pdf/0704.0122.pdf
122|Nonlinear Dynamics of the Phonon Stimulated Emission in Microwave   Solid-State Resonator of the Nonautonomous Phaser Generator|The microwave phonon stimulated emission (SE) has been experimentally and numerically investigated in a nonautonomous microwave acoustic quantum generator, called also microwave phonon laser or phaser (see previous works arXiv:cond-mat/0303188 ; arXiv:cond-mat/0402640 ; arXiv:nlin.CG/0703050) Phenomena of branching and long-time refractority (absence of the reaction on the external pulses) for deterministic chaotic and regular processes of SE were observed in experiments with various levels of electromagnetic pumping. At the pumping level growth, the clearly depined increasing of the number of coexisting SE states has been observed both in real physical experiments and in computer simulations. This confirms the analytical estimations of the branching density in the phase space. The nature of the refractority of SE pulses is closely connected with the pointed branching and reflects the crises of strange attractors, i.e. their collisions with unstable periodic components of the higher branches of SE states in the nonautonomous microwave phonon laser.|nlin.CD cond-mat.other physics.optics|https://arxiv.org/pdf/0704.0123.pdf
123|Proper J-holomorphic discs in Stein domains of dimension 2|We prove the existence of global Bishop discs in a strictly pseudoconvex Stein domain in an almost complex manifold of complex dimension 2.|math.CV|https://arxiv.org/pdf/0704.0124.pdf
124|Anisotropic thermo-elasticity in 2D -- Part I: A unified approach|In this note we develop tools and techniques for the treatment of anisotropic thermo-elasticity in two space dimensions. We use a diagonalisation technique to obtain properties of the characteristic roots of the full symbol of the system in order to prove $L^p$--$L^q$ decay rates for its solutions.|math.AP|https://arxiv.org/pdf/0704.0125.pdf
125|I-V characteristics of the vortex state in MgB2 thin films|The current-voltage (I-V) characteristics of various MgB2 films have been studied at different magnetic fields parallel to c-axis. At fields \mu0H between 0 and 5T, vortex liquid-glass transitions were found in the I-V isotherms. Consistently, the I-V curves measured at different temperatures show a scaling behavior in the framework of quasi-two-dimension (quasi-2D) vortex glass theory. However, at \mu0 H >= 5T, a finite dissipation was observed down to the lowest temperature here, T=1.7K, and the I-V isotherms did not scale in terms of any known scaling law, of any dimensionality. We suggest that this may be caused by a mixture of \sigma band vortices and \pi band quasiparticles. Interestingly, the I-V curves at zero magnetic field can still be scaled according to the quasi-2D vortex glass formalism, indicating an equivalent effect of self-field due to persistent current and applied magnetic field.|cond-mat.supr-con|https://arxiv.org/pdf/0704.0126.pdf
126|Magnetic Fingerprints of sub-100 nm Fe Nanodots|Sub-100 nm nanomagnets not only are technologically important, but also exhibit complex magnetization reversal behaviors as their dimensions are comparable to typical magnetic domain wall widths. Here we capture magnetic "fingerprints" of 1 billion Fe nanodots as they undergo a single domain to vortex state transition, using a first-order reversal curve (FORC) method. As the nanodot size increases from 52 nm to 67 nm, the FORC diagrams reveal striking differences, despite only subtle changes in their major hysteresis loops. The 52 nm nanodots exhibit single domain behavior and the coercivity distribution extracted from the FORC distribution agrees well with a calculation based on the measured nanodot size distribution. The 58 and 67 nm nanodots exhibit vortex states, where the nucleation and annihilation of the vortices are manifested as butterfly-like features in the FORC distribution and confirmed by micromagnetic simulations. Furthermore, the FORC method gives quantitative measures of the magnetic phase fractions, and vortex nucleation and annihilation fields.|cond-mat.mtrl-sci|https://arxiv.org/pdf/0704.0127.pdf
127|An online repository of Swift/XRT light curves of GRBs|Context. Swift data are revolutionising our understanding of Gamma Ray Bursts. Since bursts fade rapidly, it is desirable to create and disseminate accurate light curves rapidly.   Aims. To provide the community with an online repository of X-ray light curves obtained with Swift. The light curves should be of the quality expected of published data, but automatically created and updated so as to be self-consistent and rapidly available. Methods. We have produced a suite of programs which automatically generates Swift/XRT light curves of GRBs. Effects of the damage to the CCD, automatic readout-mode switching and pile-up are appropriately handled, and the data are binned with variable bin durations, as necessary for a fading source.   Results. The light curve repository website (http://www.swift.ac.uk/xrt_curves) contains light curves, hardness ratios and deep images for every GRB which Swift's XRT has observed. When new GRBs are detected, light curves are created and updated within minutes of the data arriving at the UK Swift Science Data Centre.|astro-ph|https://arxiv.org/pdf/0704.0128.pdf
128|On the total disconnectedness of the quotient Aubry set|In this paper we show that the quotient Aubry set associated to certain Lagrangians is totally disconnected (i.e., every connected component consists of a single point). Moreover, we discuss the relation between this problem and a Morse-Sard type property for (difference of) critical subsolutions of Hamilton-Jacobi equations.|math.DS math-ph math.AP math.MP|https://arxiv.org/pdf/0704.0129.pdf
129|New simple modular Lie superalgebras as generalized prolongs|Over algebraically closed fields of characteristic p>2, prolongations of the simple finite dimensional Lie algebras and Lie superalgebras with Cartan matrix are studied for certain simplest gradings of these algebras. Several new simple Lie superalgebras are discovered, serial and exceptional, including superBrown and superMelikyan superalgebras. Simple Lie superalgebras with Cartan matrix of rank 2 are classified.|math.RT|https://arxiv.org/pdf/0704.0130.pdf
130|Vacuum Structure and Potential|Based on overall experimental observations, especially the pair processes, I developed a model structure of the vacuum along with a basic-particle formation scheme begun in 2000 (with collaborator P-I Johansson). The model consists in that the vacuum is, briefly, filled of neutral but polarizable vacuuons, consisting each of a p-vaculeon and n- vaculeon of charges $+e$ and $-e$ of zero rest masses but with spin motions, assumed interacting each other with a Coulomb force. The model has been introduced in full in a book (Nova Sci, 2005) and referred to in a number of journal/E-print papers. I outline in this easier accessible paper the detailed derivation of the model and a corresponding quantitative determination of the vacuuon size.|physics.gen-ph|https://arxiv.org/pdf/0704.0131.pdf
131|Counterflow of electrons in two isolated quantum point contacts|We study the interaction between two adjacent but electrically isolated quantum point contacts (QPCs). At high enough source-drain bias on one QPC, the drive QPC, we detect a finite electric current in the second, unbiased, detector QPC. The current generated at the detector QPC always flows in the opposite direction than the current of the drive QPC. The generated current is maximal, if the detector QPC is tuned to a transition region between its quantized conductance plateaus and the drive QPC is almost pinched-off. We interpret this counterflow phenomenon in terms of an asymmetric phonon-induced excitation of electrons in the leads of the detector QPC.|cond-mat.mes-hall|https://arxiv.org/pdf/0704.0132.pdf
132|PAH emission and star formation in the host of the z~2.56 Cloverleaf QSO|We report the first detection of the 6.2micron and 7.7micron infrared `PAH' emission features in the spectrum of a high redshift QSO, from the Spitzer-IRS spectrum of the Cloverleaf lensed QSO (H1413+117, z~2.56). The ratio of PAH features and rest frame far-infrared emission is the same as in lower luminosity star forming ultraluminous infrared galaxies and in local PG QSOs, supporting a predominantly starburst nature of the Cloverleaf's huge far-infrared luminosity (5.4E12 Lsun, corrected for lensing). The Cloverleaf's period of dominant QSO activity (Lbol ~ 7E13 Lsun) is coincident with an intense (star formation rate ~1000 Msun/yr) and short (gas exhaustion time ~3E7yr) star forming event.|astro-ph|https://arxiv.org/pdf/0704.0133.pdf
133|Causal dissipative hydrodynamics for QGP fluid in 2+1 dimensions|In 2nd order causal dissipative theory, space-time evolution of QGP fluid is studied in 2+1 dimensions. Relaxation equations for shear stress tensors are solved simultaneously with the energy-momentum conservation equations. Comparison of evolution of ideal and viscous QGP fluid, initialized under the same conditions, e.g. same equilibration time, energy density and velocity profile, indicate that in a viscous dynamics, energy density or temperature of the fluid evolve slowly, than in an ideal fluid. Cooling gets slower as viscosity increases. Transverse expansion also increases in a viscous dynamics. For the first time we have also studied elliptic flow of 'quarks' in causal viscous dynamics. It is shown that elliptic flow of quarks saturates due to non-equilibrium correction to equilibrium distribution function, and can not be mimicked by an ideal hydrodynamics.|nucl-th|https://arxiv.org/pdf/0704.0134.pdf
134|A Single Trapped Ion as a Time-Dependent Harmonic Oscillator|We show how a single trapped ion may be used to test a variety of important physical models realized as time-dependent harmonic oscillators. The ion itself functions as its own motional detector through laser-induced electronic transitions. Alsing et al. [Phys. Rev. Lett. 94, 220401 (2005)] proposed that an exponentially decaying trap frequency could be used to simulate (thermal) Gibbons-Hawking radiation in an expanding universe, but the Hamiltonian used was incorrect. We apply our general solution to this experimental proposal, correcting the result for a single ion and showing that while the actual spectrum is different from the Gibbons-Hawking case, it nevertheless shares an important experimental signature with this result.|quant-ph|https://arxiv.org/pdf/0704.0135.pdf
135|Compounding Fields and Their Quantum Equations in the Trigintaduonion   Space|The 32-dimensional compounding fields and their quantum interplays in the trigintaduonion space can be presented by analogy with octonion and sedenion electromagnetic, gravitational, strong and weak interactions. In the trigintaduonion fields which are associated with the electromagnetic, gravitational, strong and weak interactions, the study deduces some conclusions of field source particles (quarks and leptons) and intermediate particles which are consistent with current some sorts of interaction theories. In the trigintaduonion fields which are associated with the hyper-strong and strong-weak fields, the paper draws some predicts and conclusions of the field source particles (sub-quarks) and intermediate particles. The research results show that there may exist some new particles in the nature.|physics.gen-ph|https://arxiv.org/pdf/0704.0136.pdf
136|Topological defects, geometric phases, and the angular momentum of light|Recent reports on the intriguing features of vector vortex bearing beams are analyzed using geometric phases in optics. It is argued that the spin redirection phase induced circular birefringence is the origin of topological phase singularities arising in the inhomogeneous polarization patterns. A unified picture of recent results is presented based on this proposition. Angular momentum shift within the light beam (OAM) has exact equivalence with the angular momentum holonomy associated with the geometric phase consistent with our conjecture.|quant-ph|https://arxiv.org/pdf/0704.0137.pdf
137|Circular and non-circular nearly horizon-skimming orbits in Kerr   spacetimes|We have performed a detailed analysis of orbital motion in the vicinity of a nearly extremal Kerr black hole. For very rapidly rotating black holes (spin a=J/M>0.9524M) we have found a class of very strong field eccentric orbits whose angular momentum L_z increases with the orbit's inclination with respect to the equatorial plane, while keeping latus rectum and eccentricity fixed. This behavior is in contrast with Newtonian intuition, and is in fact opposite to the "normal" behavior of black hole orbits. Such behavior was noted previously for circular orbits; since it only applies to orbits very close to the black hole, they were named "nearly horizon-skimming orbits". Our analysis generalizes this result, mapping out the full generic (inclined and eccentric) family of nearly horizon-skimming orbits. The earlier work on circular orbits reported that, under gravitational radiation emission, nearly horizon-skimming orbits tend to evolve to smaller orbit inclination, toward prograde equatorial configuration. Normal orbits, by contrast, always demonstrate slowly growing orbit inclination (orbits evolve toward the retrograde equatorial configuration). Using up-to-date Teukolsky-fluxes, we have concluded that the earlier result was incorrect: all circular orbits, including nearly horizon-skimming ones, exhibit growing orbit inclination. Using kludge fluxes based on a Post-Newtonian expansion corrected with fits to circular and to equatorial Teukolsky-fluxes, we argue that the inclination grows also for eccentric nearly horizon-skimming orbits. We also find that the inclination change is, in any case, very small. As such, we conclude that these orbits are not likely to have a clear and peculiar imprint on the gravitational waveforms expected to be measured by the space-based detector LISA.|gr-qc astro-ph|https://arxiv.org/pdf/0704.0138.pdf
138|The Blue Straggler Population of the Globular Cluster M5|By combining high-resolution HST and wide-field ground based observations, in ultraviolet and optical bands, we study the Blue Stragglers Star (BSS) population of the galactic globular cluster M5 (NGC 5904) from its very central regions up to its periphery. The BSS distribution is highly peaked in the cluster center, decreases at intermediate radii and rises again outward. Such a bimodal distribution is similar to those previously observed in other globular clusters (M3, 47Tucanae, NGC6752). As for these clusters, dynamical simulations suggest that, while the majority of BSS in M5 could be originated by stellar collisions, a significant fraction (20-40%) of BSS generated by mass transfer processes in primordial binaries is required to reproduce the observed radial distribution. A candidate BSS has been detected beyond the cluster tidal radius. If confirmed, this could represent an interesting case of an "evaporating" BSS.|astro-ph|https://arxiv.org/pdf/0704.0139.pdf
139|Entanglement entropy of two-dimensional Anti-de Sitter black holes|Using the AdS/CFT correspondence we derive a formula for the entanglement entropy of the anti-de Sitter black hole in two spacetime dimensions. The leading term in the large black hole mass expansion of our formula reproduces exactly the Bekenstein-Hawking entropy S_{BH}, whereas the subleading term behaves as ln S_{BH}. This subleading term has the universal form typical for the entanglement entropy of physical systems described by effective conformal fields theories (e.g. one-dimensional statistical models at the critical point). The well-known form of the entanglement entropy for a two-dimensional conformal field theory is obtained as analytic continuation of our result and is related with the entanglement entropy of a black hole with negative mass.|hep-th|https://arxiv.org/pdf/0704.0140.pdf
140|Towards self-consistent definition of instanton liquid parameters|The possibility of self-consistent determination of instanton liquid parameters is discussed together with the definition of optimal pseudo-particle configurations and comparing the various pseudo-particle ensembles. The weakening of repulsive interactions between pseudo-particles is argued and estimated.|hep-ph|https://arxiv.org/pdf/0704.0141.pdf
141|Some aspects of the nonperturbative renormalization of the phi^4 model|A nonperturbative renormalization of the phi^4 model is considered. First we integrate out only a single pair of conjugated modes with wave vectors +/- q. Then we are looking for the RG equation which would describe the transformation of the Hamiltonian under the integration over a shell Lambda - d Lambda < k < Lambda, where d Lambda -> 0. We show that the known Wegner--Houghton equation is consistent with the assumption of a simple superposition of the integration results for +/- q. The renormalized action can be expanded in powers of the phi^4 coupling constant u in the high temperature phase at u -> 0. We compare the expansion coefficients with those exactly calculated by the diagrammatic perturbative method, and find some inconsistency. It causes a question in which sense the Wegner-Houghton equation is really exact.|cond-mat.stat-mech|https://arxiv.org/pdf/0704.0142.pdf
142|Instanton Liquid at Finite Temperature and Chemical Potential of Quarks|Instanton liquid in heated and strongly interacting matter is studied using the variational principle. The dependence of the instanton liquid density (gluon condensate) on the temperature and the quark chemical potential is determined under the assumption that, at finite temperatures, the dominant contribution is given by an ensemble of calorons. The respective one-loop effective quark Lagrangian is used.|hep-ph|https://arxiv.org/pdf/0704.0143.pdf
143|Eternal inflation and localization on the landscape|We model the essential features of eternal inflation on the landscape of a dense discretuum of vacua by the potential $V(\phi)=V_{0}+\delta V(\phi)$, where $|\delta V(\phi)|\ll V_{0}$ is random. We find that the diffusion of the distribution function $\rho(\phi,t)$ of the inflaton expectation value in different Hubble patches may be suppressed due to the effect analogous to the Anderson localization in disordered quantum systems. At $t \to \infty$ only the localized part of the distribution function $\rho (\phi, t)$ survives which leads to dynamical selection principle on the landscape. The probability to measure any but a small value of the cosmological constant in a given Hubble patch on the landscape is exponentially suppressed at $t\to \infty$.|hep-th astro-ph gr-qc|https://arxiv.org/pdf/0704.0144.pdf
144|Singularity Resolution in Isotropic Loop Quantum Cosmology: Recent   Developments|Since the past Iagrg meeting in December 2004, new developments in loop quantum cosmology have taken place, especially with regards to the resolution of the Big Bang singularity in the isotropic models. The singularity resolution issue has been discussed in terms of physical quantities (expectation values of Dirac observables) and there is also an ``improved'' quantization of the Hamiltonian constraint. These developments are briefly discussed.   This is an expanded version of the review talk given at the 24$^{\mathrm{th}}$ IAGRG meeting in February 2007.|gr-qc|https://arxiv.org/pdf/0704.0145.pdf
